listing_id,id,date,reviewer_name,comments
92,65271063,3/12/2016,Pablo,"Nasrien is a great host, she will become your friend in Amsterdam for sure, Kind and sweet person, easy going with a busy life but still time to have a chat with you.<br/>The area is great easy to get in to central Amsterdam and has restaurants, groceries stores, gym etc etc.... whatever you need is around there."
92,65910424,3/17/2016,Silvia,Very friendly and flexible host (very late arrival). I have really felt at home with her and her lovely daughters. I hope we'll see each other soon!
92,66127661,3/19/2016,Francesco,"Very nice guest, again and agaiN!"
92,66762621,3/24/2016,Emma,"Lovely, clean apartment. Nasrien is a generous host. Couldn't have felt more welcome."
92,67549987,3/30/2016,Reza,The room is exactly as depicted in the ad. Comfortable bed and very nice hostess. Lovely family. Walking distance from public transport stations. 
92,67816787,3/31/2016,Ziga,The host canceled this reservation 81 days before arrival. This is an automated posting.
92,67955368,4/1/2016,Miguel Angel,"Easy to get there, close, really clean and the Nasrien is very nice, look no further, this is your place of you want to stay in Amsterdam, thank you for everything.<br/>Btw Nasrien makes the best coffee ever."
92,68419035,4/4/2016,Stephanie,"Nasrien was a very kind and thoughtful host, and makes an excellent coffee! It is a lovely, warm family home, providing a little taste of dutch life. I wish I stayed a little longer..!"
92,69319188,4/10/2016,Norihito,"She has really nice hospitality.<br/>Very quiet place, 20min tram ride to city center.<br/>It was nice stay."
92,69961367,4/15/2016,Georg,Everything went very fine. Cozy small room. Thanks!
92,70248813,4/17/2016,Ann,"Nasrien was the warmest, most welcoming hostess who could be imagined, and her 9-year old daughter is lovely.  Their home is comfortable and my room was spotless.  <br/>I just joined in the home life in the evenings, and was made to feel almost one of the family.  If/when I go back to Amsterdam I hope to stay with them again."
92,70780481,4/20/2016,Duarte,"Staying at Nasrien's place was great. She and her daughter made me feel welcomed, the room was delightful, and the neiborghood was very easy to access. I highly recommend it. Thank you Nasrien!"
92,72476106,5/2/2016,Andrea,"Nice, clean and very quiet room and apartment, close to public transportation. I enjoyed my stay."
92,73099457,5/6/2016,Tony,"Nasrien was very welcoming--offering tea and coffee and conversation right away. The room is as advertised, near both a tram and not far from a subway (took me about 20 minutes to get to the city center). It's very quiet at night--easy to sleep. <br/>She was very kind and open--I had a nice stay here. "
92,74284353,5/14/2016,Paloma,The room is exactly as described; it is cozy and comfortable to rest. The neighborhood is quiet and beautiful. Nasrien is a very welcoming host. 
92,74640461,5/16/2016,Linh,"Nasrien was very warm and welcoming, offering me tea, coffee, and water when I arrived. She also left a cute little souvenir on my bed to remind me of Amsterdam, which was sweet.<br/><br/>The room is as she advertises - cozy and small. Unfortunately, it was after I booked when the conditions for breakfast changed - available only upon request - and I didn't realize until the second day when I re-checked the ad. Because Nasrien was stressed about her new dog though, I didn't want to add extra pressure by asking for breakfast, but it would have been nice to have a banana or something small before I started my day.<br/><br/>Please note that the toilet is on one floor and the washroom sink is on another - a minor inconvenience, but luckily I carry around a bottle of sanitizer in my purse.<br/><br/>Also note that the flat is marked as ""smoking not allowed"", but I smelled cigarettes during both nights I was there. I was unsure whether the smoke was coming from within the flat, but perhaps confirm this with Nasrien if this would be an issue for you. I kept the bedroom door closed at all times so none of my belongings smelled like smoke after I left.<br/><br/>All in all, the room suited my purposes, which was to be a place to sleep at night. The room itself faces onto a back garden so there were no noises to intrude on a good sleep. Nasrien was nice and helped with directions on how to get to the city where I was meeting friends. If I timed it right, it took me just over half an hour to get to Centraal Station, door-to-door.<br/><br/>If you know what to expect from this place, this is a better option than staying in one of the city's numerous, over-priced hostels where you have to share a room with strangers. "
92,76172735,5/25/2016,Gong,"Hi,Nasrien, thanks very much for the very warmly host!<br/>"
92,77244063,5/30/2016,Bee,"Nasrien was a great host and I had a wonderful first-time experience in Amsterdam, as well as using Airbnb! Nasrien provided a very detailed information on how to get to her place before my travel. She immediately made me feel warm and welcomed when I arrived. Her place and the room listed were spotless! The location of her place is great too - with shops around and great transport links. It is also a very quiet area so you get nice sleeps!<br/><br/>Nasrien is a great host and a lovely lady, I would certainly recommend her to anyone (especially solo travellers!) who is traveling to Amsterdam."
92,77895267,6/4/2016,Carlos,"She was really nice all the time and provided a nice and relaxed conversation. Because she had quite a lot of experiences in her life she doesn't run out of stories to share. She also respecto your privacy a lot. The listing was very accurate and the neighborhood was nice, didn't have any problem. If I go back to the city I'm sure I'll try to stay with her again."
92,77952911,6/4/2016,Kun,"It is a nice room with a perfect location, only several minutes by walk to RAI. Nasrien is really friendly and she can help you what you need. I do have a good time there, strongly recommended. "
92,80307282,6/17/2016,Joanne,Nasrien's apartment was very clean and tidy. The bed is comfortable and you can sleep well throughout the night. I would say my home is not even as clean as hers! Highly recommended!
92,80997018,6/20/2016,Marty,Nasrian was a great host. The room was clean and as described. Trams are within easy walking distance. Cheers
92,82108780,6/26/2016,Evgenij,"Nice place on the south of the city, very close to RAI. It will take about 20 minutes to get to the city center by tram, or about 50 minutes of walk. The room is small, clean and comfortable. Nasrien is friendly and helpful host. She will always answer to your questions."
92,83193609,7/1/2016,Cristina,"The description is accurate, the apartment its very close to the tram stop and from there its like 10 minutes to get to the Flower market and 17 min to the Central Station.. Nasrien is friendly and bubbly, and makes you feel like home, I felt welcomed and she gave me lots of advices of what to do around during my stay.. While I was there, she was doing some improvements to her house so I guess next guests will have a even better stay than mine :) <br/>Thanks for everything Nasrien! "
92,84796351,7/9/2016,Sarah,"Comfortable room, good service and very nice host. 30mins walk from city centre. I had a great time staying at this place. "
92,85500736,7/11/2016,Manuel,"Nasrien was incredibly kind with me even before I got to Amsterdam via (Hidden by Airbnb) . She always answered my messages even though she is a super busy woman. The apartment was nice and clean all the time.<br/>I liked talking to her becaus she is really smart, outgoing, selfless, and independent. Thanks for everything, really."
92,87614985,7/21/2016,Ivan,"Great host, good place ! Thank you very much, Nasrien "
92,89007006,7/26/2016,Dianne,The host was quite open and frank. She explained everything to me and even showed me a part of the area where she lives. Her place is well located near most attractions that you would want to see in Amsterdam. The tram and bus stops are close and it is near the airport. Nasrien listens to your plans and offers good suggestions. The neighbourhood is residential and safe with nice cafes. I would recommend staying at Nasrien's place. 
92,89837921,7/30/2016,Katrina,"Nasrien was a wonderful host and made me feel extremely welcome in her home. The room was delightful as was the entire apartment. It is in a quiet, safe area of Amsterdam which meant walking around the neighbourhood in the evening was stress free.  There are many supermarkets and restaurants and bars within a short distance it is also close to a tramstop so the centre of the city is about twenty minutes away.  The apartment is lovely and decorated tastefully. I would not recommend it if you have mobility problems as there are many stairs. "
92,93243570,8/12/2016,Tom,"Nasrien was very welcoming and helpful, and the room was adequate for my needs. The neighbourhood seems very nice (although I didn't spend all that much time there): quiet but close enough to the centre. "
92,94321174,8/15/2016,Maria,"Nasriens was a nice host. Her place was super clean and she explained a lot to me about the area and how to get to some key locations, which I appreciated. There was only about a ten to 15 minute ride on the Tram to central station. It's a good location for people that don't want to be right in the center. "
92,96287750,8/22/2016,Shaleya,"I had a good stay at Nasrien's place. It was easy to get to and in a nice quiet area. The whole place was spacious, bright, and clean. <br/><br/>Nasrien was a good host. We did not have the opportunity to chat too much during most of my stay, but I enjoyed talking with her on the first day as she gave me the tour of her apartment. She showed me everything I could need."
92,98045589,8/29/2016,Uenia,"Peut-Ãªtre une question de destinÃ©e mais, je me suis tout suite sentie Ã  l'aise ave Nasrien, en effet, j'avais l'impression de retrouver une amie de longue date et j'ai eu Ã©normÃ©ment plaisir Ã  partager ses trois jours de ma vie avec elle et sa fille.<br/>Chaleureuse, vraie, gentille, bonne conseillÃ¨re et soucieuse du bien Ãªtre de son hÃ´te, voici quelqu'unes des multiples qualitÃ©s de Nasrien. <br/>La chambre est cosy, le lit confortable et le quartier trÃ¨s calme, enfin tout ce que nous avons besoin pour nous remettre d'une grande journÃ©e de visite ou de la nuit de Amsterdam.<br/>Merci Airbnb pour nous permettre de rencontrer des personnes comme Nasrien, qui rendent nos voyages si inoubliables et spÃ©ciales.<br/>"
92,100219833,9/8/2016,Tabitha,"I had a wonderful stay with Nasrien during my three days in Amsterdam! The listing was quaint and in a quiet neighborhood a walkable distance from the city center, with lots of shops and restaurants and the Albert Cuyp Market along the way. My favorite part of the stay was hanging out with Nasrien, who is friendly but also intelligent, spunky, hilarious and a lot of fun to talk to when she's in the mood, especially since she has lived a lot of life and has a lot of stories. Definitely positively shaped my experience of Amsterdam!"
92,101259809,9/12/2016,Fabiana,"Die Unterkunft war sauber und gut mit den Ã¶ffentlichen Verkehrsmittel zu erreichen. Alles stimmte mit der Beschreibung Ã?berein. Nasrien war eine freundliche und unkomplizierte Gastgeberin,  Vielen Dank!"
92,103517187,9/23/2016,Martina,The room was very sweet. Like the picture. Enough for sleep. And Nasrien was very nice and helpful for all times!
92,104314301,9/26/2016,Gulay,"First of all, I haven't stayed at this place and can not say anything about the accommodation. <br/>The host wasn't able to give me the necessary information, confirm my arrival date or just answer my messages till the evening of my arrival. After the poor communication with the host I decided to stay somewhere else. Unfortunately I didn't get my money back. Overall it was a bad experience with Airbnb and the host. "
92,105470097,10/2/2016,Maria,"Nasrien was absolutely lovely, and her flat was also very nice and welcoming. It was the perfect place to come back to after a long day of exploring Amsterdam. Thank you so much!"
92,107012342,10/9/2016,LÃ©a,"Nasrien est une hÃ´te gentille et attentionnÃ©e. La chambre qu'elle propose est mignonne, propre et dans un quartier trÃ¨s calme, prÃ¨s des transports en commun. Un trÃ¨s bon plan pour visiter Amsterdam !"
92,109197195,10/20/2016,Giles,A really nice location. Nasrien a very welcoming and friendly host with a lovely family. Comfy bed and great shower. Thanks for having me. 
92,109782799,10/23/2016,Catalina,"La habitaciÃ?n es lo prometido, pequeÃ±a y agradable. El Barrio es muy tranquilo,  y se conecta fÃ¡cil con el resto de la ciudad con el Tram. La anfitriona es amable. En mi caso, en una prÃ?xima visita me alojarÃ?a un poco mÃ¡s cerca al centro."
92,111653846,11/1/2016,Richard,Nasrien is a wonderful host. Though the accessibility to the bathroom sink was a bit awkward her hospitality made up for it.
92,112410966,11/6/2016,Iryna,Thank you! Everything was clean and nice! 
92,113077532,11/10/2016,Rafael,"I had a very pleasant stay. Nasrien and her daughter were adorable. I went to Amsterdam for a conference in RAI, which is walking distance from the flat. I had everything that I needed and I felt very welcomed."
92,113908144,11/14/2016,Lenka,"Nasrien is very nice and talkative, she was very helpful via (Hidden by Airbnb) and offered me coffee and tea. I felt that I can write her anytime and she will help me.<br/>The room is small and cozy and also cheap, so I didn't expect anything special. Everything looks like on photos and it is absolutely OK if you travel alone and you just need to oversleep somewhere. To the centre<br/>It is about 15 - 20 minut and connections are very good.<br/>What I didn't like: the room was a bit cold for me, but I got really good blanket, also the Internet connection is not the best one, it was slow."
92,114989127,11/21/2016,Daniel,"Nasrien was a great host, very friendly and easy going. The house was very clean with everything you need for a short stay. Close to the airport, public transport and easy to get to and from Amsterdam."
92,121203540,12/15/2016,Giuseppe,All was perfect! 
8,75837600,5/23/2016,Laura,"Merel and Mart were great, they made us feel very welcomed and were very accomodating. <br/>Their apartment is really nice. It's well located and transportation is easily accessible.<br/>We did not stay very long but Merel and Mart helped us make the most of it<br/>We really enjoyed our stay and wish we could've stayed longer !"
8,76405836,5/27/2016,Rolands,"Big thanks to Merel and Mart for hosting me. Merel approved my reservation in the last evening before my arrival and with no hesitation. The location is pretty central, for me it was perfect, as it was in 5min walking distance to RAI.<br/>The apartament is as described. It had all necessities. The bed is very comfortable. <br/>Did not personally meet Merel, but Mart was very friendly and helpful. Would stay at their place again and would recommend it to others.<br/><br/>"
8,79521140,6/13/2016,Sally Beth,"Merel and her husband are a really nice and lovely couple. The apartment was really confortable and clean, and we loved the smalls details that they have all around the house describing their adventures. They helped us to get there and we had some small chats (they have a perfect english). The bathroom was really clean also. There are 2 supermarkets within a walking distance (10min) and a bar (5min), and you can get to Amsterdam centraal in 20 by tram."
8,82284937,6/27/2016,Stijn,"We stayed just for one night with Merel and Mart to visit Amsterdam for a short citytrip. Their apartment is very beautiful and we loved the room. The bed was just great. We didn't meet Mart but Merel was a perfect host, she even offered their bikes to explore the city. <br/>Also the location is very convenient, it is close enough to the highway but the neighbourhood is very quiet and peaceful, if you walk 5min you can take a tram straight to the centre.<br/>We loved our short stay in Amsterdam!!"
8,90682791,8/1/2016,Alain,C'est sa gentillesse et sa disponibilitÃ© que nous avons apprÃ©ciÃ©
8,93268119,8/12/2016,Luiz,"Merel's apartment is lovely. It's in a quiet residential area, but close to local commerce and just 15 minutes on a bike from central Amsterdam. The room is very comfortable and Merel is a good host, open to chat and respectful of the guests privacy. Our stay was great."
8,96644045,8/23/2016,Franziska,Wir hatten einen tollen Aufenthalt bei Merel in Amsterdam. Das Zimmer ist gemÃ?tlich und perfekt fÃ?r ein Wochenende fÃ?r zwei Personen. Merel ist eine tolle Gastgeberin. Wir durften alles nutzen und uns auch am KÃ?hlschrank bedienen. Das Haus von Merel liegt im SÃ?den der Stadt. Die Altstadt kann man mit damit Fahrrad gut erreichen.
8,101104142,9/11/2016,Kellt,"Fantastic stay,nice local bars and restaurants close by. Merel and her husband are very friendly and helpful"
8,109545957,10/22/2016,Donato,PERFECT!
8,114809476,11/20/2016,Alice,L'appartement est proche d'un arrÃªt de tram qui est Ã  4-5 stations du centre. Merel est trÃ¨s accueillante et la chambre correspond aux photos. Je recommande pour passer un week-end pour visiter la ville !
4,88894108,7/25/2016,Emily,"My son and I had a great time staying in this lovely apartment, which was also in a fantastic neighbourhood - particularly if you have children as the Vondelpark is so close by. The apartment is gorgeous, including a beautiful tranquil roof garden. There are three steep flights of steps up to the apartment so be aware of this if you are traveling with young children."
4,92848020,8/10/2016,Emmet,"My family had a wonderful stay at MarleenâÄôs beautiful home. Although she was on vacation when we arrived, her very friendly neighbour, Francis, was there to greet us and to show us around the house. We were immediately impressed with the house: it is very spacious and bright, with lots of sunshine. In fact, it is the first Airbnb accommodation we have stayed at that actually looks exactly like the photos (most use a wide angle lens, which makes them look 30% larger than they actually are). The home was beautifully furnished, and the beds were comfortable. The kitchen was fully equipped for cooking, and I quite enjoyed the espresso machine to help me start the day. The highlight of the home for us was the rooftop garden, which was a nice place to relax in the evening weather permitting. We also had the pleasure of taking care of the family cat, Moskou, who was no trouble at all. Marleen generously made the familyâÄôs bicycles available for us to use, though we ended up renting, as we needed a bike with a child seat. She also prepared a (Hidden by Airbnb) map of the area with many of her favourite spots highlighted, which made life easier for us. The neighbourhood was quiet, and far enough away from the centre of town for us to experience a genuine Dutch living experience, but within easy cycling distance of the highlights of the city. We stayed for eight days, and would definitely stay at MarleenâÄôs home on our next visit to Amsterdam. I highly recommend staying at this home when visiting Amsterdam."
4,306878911,8/13/2018,Gwen,"Worth the climb! If you don't know Amsterdam, the steep narrow stairs are typical, but unless you have physical issues with this, Marleen's place was simply wonderful--spacious, stylish, and clean, with a very cool rooftop terrace. The location could not have been better. Marleen sent her very nice niece to let us in and show us the place, then we had it to ourselves (except for the cat; yes, there's a sweet little cat--note this for those with allergies). Marleen left instructions for everything and made sure to communicate with us regularly. We had only a week there but we'd love to come back and stay longer."
4,311895749,8/22/2018,Jason,"we had a lovely time at this house.  perfect location, very enjoyable roof top terrace and the excellent coffee set up was a very nice surprise.  we also really loved the company of Moskou the house cat! "
4,510436850,8/16/2019,Kai,"Although the stairs were quite steep, we enjoyed the apartment very much. The roof terrace has a wonderful view of the city and the kitchen is a real bonus. Even as a group of 4 people we didnâÄôt feel cramped at all.<br/>I would recommend this flat to anyone looking for a central, cozy and quiet space in amsterdam."
42,195401840,9/19/2017,Hubert,Estelle was a great host.  Communicated well before we arrived and waited for us till 11pm to hand us the keys.  Apartment has amazing location and within walking distance to everything.  Apartment itself is well maintained with a large balcony that unfortunately we were not able to enjoy due to the rain.  The folder of notes from Estelle about the neighbourhood was very useful as well.
42,205486878,10/22/2017,Eyal,"My wife and I spent 3 nights at Estelle's apartment.<br/>The location is great, the apartment is wonderful and everything is in walking distance.<br/>Estelle was there for any question and I'm sure that our next vacation in Amsterdam we'll check if this apartment is free.<br/>If you're going to spend some nights in Amsterdam this is the place for you!<br/>Thanks Estelle for everything (:"
42,230930758,1/29/2018,Marita,The host canceled this reservation 73 days before arrival. This is an automated posting.
42,256002594,4/22/2018,Miriam,"El apartamento es perfecto para pasar unos dÃ?as en Amsterdam. EstÃ¡ muy bien ubicado, muy cÃ©ntrico y la zona tiene mucho ambiente y locales y tiendas muy chulos. Muy bien cominucado y muy tranquilo porque da a la parte trasera del edificio. Estelle es una gran amfitriona, que se preocupa por el bienestar de sus huÃ©spedes. Gracias!!"
42,551339178,10/20/2019,Vasilios,"Esetlle's place was very well equipped and maintained, cosy apartament, with the added feature of a balcony.  Communication was easy and responses were always quick. <br/> Location in Jordaan is excellent.  We were very happy with our accommoodation."
42,582505820,12/27/2019,Diego,"Estelle's condo was amazing! She left us a nice welcome gift, several pages of places to check out around the area, and made sure we had everything we needed before she left. It's in a fantastic location in my now-favorite neighborhood close to great cafes and wine bars. The shower, bed, and kitchen were fantastic and I would absolutely stay here again the next time I'm in Amsterdam! <br/><br/>One other note - it's 1 flight of steep stairs up from the street entrance, but that wasn't an issue for us; it just wasn't clear to me before booking!"
42,653700177,8/20/2020,Andrea,"Lovely apartment in my favorite zone in Amsterdam, i absolutely spent great time here. Estelle was very kind, helpful and super professional!"
24,92819523,8/10/2016,Benjamin,"At our arrival, a bottle a red wine was on a table to welcome us. Sofia is a tenant who make things easy. Flat is perfectly located in a quiet area and so close to the best museum and center."
24,94788134,8/17/2016,Chloe,"Sofia did everything she could to make us feel welcomed.  The flat was very clean, light and airy.  The neighborhood  was good with easy access to the museums and the center of town. We enjoyed our visit very much and would stay here again."
71,121813749,12/19/2016,Nino,Great base for exploring the city. Rob and Andrea are both super friendly!
71,142214507,4/7/2017,Diana,"Wir haben uns im Apartment von Andrea und Rob sehr wohl gefÃ?hlt. Alles entspricht absolut genau der Beschreibung und den Bildern. Die Wohnung ist sehr hell, freundlich, wohnlich und gemÃ?tlich. Wir hatten einen sehr schÃ¶nen Aufenthalt. Die Ãúbergabe der Wohnung sowie der Kontakt im Vorfeld verlief sehr nett und problemlos. Wir kÃ¶nnen die Unterkunft voll und ganz empfehlen!!"
71,144590279,4/16/2017,Katharina,"Andrea und Rob waren tolle Gastgeber! Obwohl unser Flug sehr spÃ?t ankam, organisierten die beiden einen Freund, der uns in Empfang nahm. Die Wohnung ist sehr groÃü und lichtdurchflutet und sowohl Badezimmer als auch KÃ?che sind sehr modern. Von Toaster Ã?ber Wasserkocher bis FÃ¶hn ist alles vorhanden. Bei Fragen konnte man sich ohne Probleme an die Gastgeber wenden. Die Wohnung ist nur ein paar Gehminuten von einer Metro in Richtung Stadtmitte entfernt, die alle paar Minuten dort hÃ?lt. Auch beim Check-Out kamen uns Andrea und Rob sehr entgegen und wir konnten unseren letzten Tag noch entspannt nutzen. Ich wÃ?rde die Unterkunft jederzeit wieder buchen :)"
71,168413555,7/9/2017,Darcy,"We had a lovely stay at Andrea & Rob's apartment.  The sunny space is decorated with stylish flair, and there is a balcony area overlooking a courtyard garden.  We enjoyed relaxing with music from the record player  after a day at the Van Gogh Museum and Anne Frank House.  The apartment is in a quiet neighborhood, not far from the city center by tram.  We stayed in four different spaces during our travels, and Andrea & Rob's place was our favorite.  We'd love to return for a longer stay!"
71,192444213,9/10/2017,Jan,"Rob and Andrea are awesome hosts. Their flat is exactly as pictured on the images. Great style and super clean. They were also good advice on where to go. If you go to amsterdam, this is definately a good choice, close to public transport, very well connected to everything you may want to visit."
71,208853148,11/3/2017,GÃ?sli,Really quiet and relaxing place. Highly recommended
71,211794559,11/14/2017,Mickey,"Andrea and Robs apartment was just perfect, very stylish and super clean. We felt at home straight away. Rob met us at the apartment and made sure we had everything we needed, really nice guy :)<br/><br/>The location is great for adventuring into Amsterdam and the surrounding area via public transport. The main purpose for our stay was to attend a concert at the ziggo dome which was so easy to get to. <br/><br/>So thanks Andrea and Rob for making our holiday perfect."
73,91037638,8/3/2016,Rosario,The host canceled this reservation 27 days before arrival. This is an automated posting.
73,91037770,8/3/2016,Giuseppe,The host canceled this reservation 34 days before arrival. This is an automated posting.
73,180283490,8/10/2017,Viviane & Jerome,The host canceled this reservation 29 days before arrival. This is an automated posting.
73,189590882,9/2/2017,MÃ©lanie,"L'excuse de ""ma femme de mÃ©nage est vacances"" ne marche pas, j'ai envoyÃ© un message Ã  Mo pour le prÃ©venir que l'appartement Ã©tait trÃ¨s sale, il ma dit de changer les (Website hidden by Airbnb) puis voila...Rien n'allai sauf l'emplacement du logement qui Ã©tait super !"
73,189609448,9/2/2017,Edward,The host canceled this reservation 13 days before arrival. This is an automated posting.
47,93882919,8/14/2016,Natalia,"Die Wohnung ist sauber, schÃ¶n eingerichtet und sehr gemÃ?tlich. Sie liegt ziemlich zentral, man kommt sehr schnell und komfortabel Ã?berall mit der StraÃüenbahn hin. Aafke hat schnell reagiert und immer umfassende Antworten gegeben. Wir haben unseren Aufenthalt in Amsterdam sehr genossen."
47,95165023,8/18/2016,Georgia,"We stayed in the flat for four nights with our two children (5 and 3). The flat is lovely and is as it is shown in the photos. It's very stylish but also a bit 'lived in' so you can relax in it. The flat is brilliantly placed for the Vondlepark (the entrance to the park is ten steps from the flat) and the fact that you can borrow Aafke's bikes is perfect - we cycled everywhere all week. The flat is great for little kids as there are lots of toys however, like in most apartment buildings in Amsterdam the stairs are very steep! The area is nice and up-and-coming (restaurants and cafes nearby) but it's the park that really makes it - it's huge, peaceful, has a cafe and restaurant in it plus playgrounds etc we cycled through it every day to get to wherever we were going in the city. We highly recommend this flat and hope to be back soon!"
47,96534890,8/23/2016,Robert,This place was really conveniently located. Extremely clean. Checkin and checkout went well. Would highly recommend.  
47,97188358,8/26/2016,Francisco,"We had a wonderful time at Aafke's place.<br/>It is a very nice apartment in a great location.<br/>Aafke was very helpful and responsive before<br/>our stay and made checking in and out very easy."
47,109184873,10/20/2016,Leena,"Asunto oli todella viihtyisÃ?, siisti ja sisustettu tyylikkÃ?Ã?sti. Sijainti oli loistava, sillÃ? Vondelpark oli aivan vieressÃ?, ja kaupungin keskustaan saattoi kÃ?vellÃ?, pyÃ¶rÃ?illÃ? tai ajaa raitiovaunulla. <br/><br/>Aafke perheineen oli hyvin avulias ja ystÃ?vÃ?llinen, joten voimme ehdottomasti suositella asuntoa!  "
47,124574703,1/2/2017,Rita,"We rented the apartment for six days to Aafke and it was a great experience. Great hosts, really kind and always available to help us in their country. The house is better than in the pictures! Everything was prepared when we arrived, provided us sheets and towels and we are very flexible regarding the hours of check-in/out. The house is near the center and Vondelpark and easy to get there by transports. Thanks guys!"
47,155447578,5/28/2017,Robbi,Aafke was a great Host. Provided all the info we needed and were there for couple late questions we had. <br/><br/>The apartment was great. Stayed with 2 friends. Right on the tram line and touching Vondelpark. Location was ideal for what we wanted. Looking at a 3âÇ¬ - 12 minute tram to central.<br/><br/>House was very comfortable and stylish. We enjoyed a few meals there and hanging Out.<br/><br/>Highly recommend this flat - so long as you treat it nicely!
47,158952031,6/9/2017,Bettina,"We had a wonderful stay at Aafke`s apartment in Amsterdam. Aafke is a wonderful host. Everything was well prepared when we arrived<br/>and we felt very much at home. The apartment is beautifully situated in a<br/>quiet street right at the Vondelpark yet just around the corner from Cafes,<br/>grocery shops and all you need. After visiting all the different areas of the City during the day we enjoyed cooking together in the evening  just like at home and took long walks in the park before the dark.Thanks to AafkeÂ´s great list of tips, we also rented a car for a day to go to the beach and had a lovely day at the seaside. We would always come back! Thanks again!"
47,185649350,8/22/2017,Helena,"We spent an amazing long weekend with our 4-year old twins at Aafke's place. If you are travelling with children, it is a perfect place to stay - children have their own room with lots of toys, the house is spacious, beautifully decorated and impeccably maintained. It is right on the edge of Vondelpark, with 3 great playgrounds within 5 minutes walk. A supermarket is less that 5 mins away, lots of family-friendly eateries nearby and only a short 10-min tram ride to all the major sights, museums etc. While the place is very family-friendly, it is very modern and has a grown-up feel, so a great place for couples too."
47,186650518,8/25/2017,Mafoko,"Great house, loved the open plan living area and the rooms are great for a family. Best (Website hidden by Airbnb) right next to great park full of stuff."
47,188996103,8/31/2017,Christine,"Appartement calme situÃ© Ã  2 pas d'un joli Parc et transports en commun Ã  proximitÃ©. Mention spÃ©ciale pour les informations pratiques (appartement, visites et loisirs) donnÃ©es par le propriÃ©taire."
47,207140492,10/28/2017,Bettina,"Eine wunderbar gemÃ?tliche helle Wohnung in einer super Lage direkt am Vondelpark! Kaum VerkehrslÃ?rm!<br/>Eine super ausgestattete KÃ?che, in der es viel SpaÃü macht zu kochen, gut zu essen (LebensmittellÃ?den in der NÃ?he) und anschlieÃüend am Kamin zu sitzen.<br/>WÃ?re Amsterdam nicht so attraktiv, kÃ¶nnte man hier sehr viel mehr Zeit verbringen.<br/>Schade nur (bei Anreise mit dem Auto), dass die ParkplÃ?tze so unermesslich teuer sind."
47,309462384,8/18/2018,David,"Bella casa per bella famiglia ! 5 stelle.<br/><br/>Alloggio duplex ideale per famiglie. Grande living con cucina aperta sul salotto al secondo piano e due camere con un grande bagno al piano mansardato. Una camera matrimoniale, lâÄôaltra per 2 bambini (letti lunghi 140 cm per ospiti non piÃ? alti di cosÃ¬, altrimenti abbiamo intravisto un materasso gonfiabile). Arredamento contemporaneo con pezzi dâÄôarredamento di design, un sacco di giocattoli per i bambini. âÄúLe scale non sono cosÃ¬ maleâÄù per Amsterdam, ma rimangono strette e ripide per i nostri standard. Pulito, molto vivibile, in vicolo cieco molto tranquillo sul verde Vondelpark. Vicino alla fermata del tram. Ristoranti e negozi sulla via principale. Ideale per esplorare la cittÃ  e viverla come residenti. Proprietari molto alla mano e di buon senso, dispensano consigli per e-mail e suggeriscono soluzioni pratiche anche a distanza (erano in vacanza mentre noi abitavamo da loro). Ci siamo stati per 8 notti in 4 (2 adulti, 2 bambini di 9 e 6 anni) in agosto 2018. La consigliamo caldamente, anche per il prezzo relativamente conveniente in rapporto alla concorrenza."
47,311954942,8/22/2018,Eugenia,Excelente piso para alojarse y descubrir una zona relajada y tranquila de ÃÅmsterdam. El confort y el diseÃ±o del departamento hacen la diferencia . 
47,341148738,10/26/2018,Nathalie,"Appartement confortable , calme et lumineux situÃ© dans un quartier rÃ©sidentiel aux portes d'un grand parc trÃ¨s agrÃ©able. Un peu loin du centre Ã  pied mais il y a un tram . Nous n'avons pas vu Aafke mais elle est restÃ©e en contact avec nous tout au long du sÃ©jour et avait prÃ©vu du vin et du fromage en guise de bienvenue."
47,586932808,1/2/2020,Lucia,"We had a perfect stay in AafkeâÄôs place. Such a beautiful old apartment with character in a lovely street right next to the Vondelpark. <br/><br/>The apartment is spacious and very well decorated / equipped - we often didnâÄôt want to leave the apartment! <br/><br/>CouldnâÄôt flaw the stay, or AafkeâÄôs outstanding communication.<br/><br/>Would love to return."
47,609583759,2/23/2020,Eric,"AafkeâÄôs place is really great ! Lovely Appartment, cute rooms and great living room <br/>Aafke has been really nice with us, communication was smooth. I do recommend !"
66,115824610,11/27/2016,Theresa,"Wir hatten zwei wunderbar entspannte Tage bei Ingrid, das Zimmer war sehr gemÃ?tlich und liebevoll eingerichtet. Es war alles da, was wir fÃ?r ein erstes FrÃ?hstÃ?ck brauchten und zusÃ?tzlich gab es noch ein paar Leckereien als WillkommensgruÃü.<br/>Ingrid hatte uns wie versprochen zwei FahrrÃ?der organisiert, so dass wir schnell Ã?berall hingekommen sind. Ansonsten ist man mit der Tram auch sehr schnell im Zentrum oder am Bahnhof.<br/>Ingrid ist eine sehr nette und hilfsbereite Gastgeberin, die uns sofort das GefÃ?hl gegeben hat, zuhause und willkommen zu sein. <br/>Jederzeit wieder!"
